NAME,OUTLET TYPE,STREET ADDRESS,PHONE NUMBER,PAYMENTS ACCEPTED,FARE MEDIA AVAILABLE,LAT,LON,CITY,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
Walgreens - Store # 10649,Food Store,3424 W. Belmont,773-267-2328,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.939261,-87.713564,Chicago,"{'latitude': '41.94671284600048', 'longitude': '-87.70230784699964', 'human_address': '{""address"": ""3424 Belmont"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}'}",39,16,21538,372,20,2
Walgreens Store 1068,Food Store,240 W Randolph,312-263-7499,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.884464,-87.635082,Chicago,"{'latitude': '41.881833223000456', 'longitude': '-87.63667653899967', 'human_address': '{""address"": ""240 Randolph"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60606""}'}",46,38,14914,92,36,48
Walgreens - Store # 10771,Food Store,6460 W. Fullerton,773-637-4440,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.92366,-87.787624,Elmwood Park,"{'latitude': '41.92234170900048', 'longitude': '-87.80748739499967', 'human_address': '{""address"": ""6460 Fullerton"", ""city"": ""Elmwood Park"", ""state"": ""IL"", ""zip"": ""60707""}'}",,,4454,,,
Walgreens - Store # 10937,Food Store,5640  W. 211th Street,708-720-2036,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.506194,-87.752643,Matteson,"{'latitude': '41.50644085400046', 'longitude': '-87.75315046399965', 'human_address': '{""address"": ""5640 211th Street"", ""city"": ""Matteson"", ""state"": ""IL"", ""zip"": ""60443""}'}",,,9714,,,
Walgreens - Store # 1096,Food Store,3646 N. Broadway,773-549-3808,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.94866,-87.648065,Chicago,"{'latitude': '41.95275240300049', 'longitude': '-87.65692860999968', 'human_address': '{""address"": ""3646 Broadway"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60613""}'}",53,57,21186,725,25,38
Walgreens - Store # 1101,Food Store,1533 E. 67th Street,773-493-0733,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.773322,-87.587416,Chicago,"{'latitude': '41.77329144200047', 'longitude': '-87.58788664499968', 'human_address': '{""address"": ""1533 67th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}'}",60,39,22260,416,33,32
Walgreens - Store # 11109,Food Store,4800 W. 148th Street,708-687-1604,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.62344,-87.737276,Midlothian,"{'latitude': '41.623467794000476', 'longitude': '-87.73733892099966', 'human_address': '{""address"": ""4800 148th Street"", ""city"": ""Midlothian"", ""state"": ""IL"", ""zip"": ""60452""}'}",,,9719,,,
Walgreens Store 11154,Food Store,7113 Cermak,708-795-9030,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.8504,-87.801792,Berwyn,"{'latitude': '41.85038553600049', 'longitude': '-87.80172984699965', 'human_address': '{""address"": ""7113 Cermak"", ""city"": ""Berwyn"", ""state"": ""IL"", ""zip"": ""60402""}'}",,,26624,,,
Walgreens - Store # 11223,Food Store,7901 S. Western Avenue,773-434-3621,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.750058,-87.682846,Chicago,"{'latitude': '41.74970033800048', 'longitude': '-87.68283012799964', 'human_address': '{""address"": ""7901 Western Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,69,21554,243,30,6
Walgreens - Store # 11332,Food Store,4101 N. Harlem Avenue,708-457-0606,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.953811,-87.807292,Norridge,"{'latitude': '41.95478123400045', 'longitude': '-87.80726091799966', 'human_address': '{""address"": ""4101 Harlem Avenue"", ""city"": ""Norridge"", ""state"": ""IL"", ""zip"": ""60706""}'}",,,4453,,,21
Walgreens - Store # 11410,Food Store,1627 N. Pulaski Road,773-772-5432,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.910712,-87.726357,Chicago,"{'latitude': '41.91085184500048', 'longitude': '-87.72631739699966', 'human_address': '{""address"": ""1627 Pulaski Road"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}'}",1,24,22615,391,49,27
Walgreens - Store # 1147,Food Store,2317 N. Clark Street,773-929-7488,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.924247,-87.639653,Chicago,"{'latitude': '41.92420082900048', 'longitude': '-87.63961031999969', 'human_address': '{""address"": ""2317 Clark Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}'}",16,68,21190,207,34,51
Walgreens - Store # 11492,Food Store,5414 South Archer,773-581-1664,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.79876,-87.742971,"Chicago
",,,,,,,
Walgreens - Store # 1171,Food Store,2801 N. Broadway Street,773-327-6119,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.932877,-87.644878,Chicago,"{'latitude': '41.932960479000485', 'longitude': '-87.64484052999967', 'human_address': '{""address"": ""2801 Broadway Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60657""}'}",22,57,21190,102,25,38
Walgreens - Store # 1173,Food Store,1520 W. Fullerton,773-929-6968,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.925173,-87.666614,Chicago,"{'latitude': '41.9235409310005', 'longitude': '-87.64923795099969', 'human_address': '{""address"": ""1520 Fullerton"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}'}",16,68,21190,744,34,51
Walgreens - Store # 11760,Food Store,811 W. Madison Street,708-383-9009,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.88177,-87.647916,Chicago,"{'latitude': '41.88174953100048', 'longitude': '-87.64771245799966', 'human_address': '{""address"": ""811 Madison Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}'}",44,29,14917,91,46,41
Walgreens - Store # 118,Food Store,5650 W. Belmont,773-777-4611,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.938549,-87.768556,Chicago,"{'latitude': '41.937580100000446', 'longitude': '-87.83604740099969', 'human_address': '{""address"": ""5650 Belmont"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60634""}'}",52,75,22254,130,19,39
Walgreens - Store # 1201,Food Store,800 Devon Avenue,847-825-7194,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.996499,-87.835161,Park RIdge,"{'latitude': '41.99652455900048', 'longitude': '-87.83523944699965', 'human_address': '{""address"": ""800 Devon Avenue"", ""city"": ""Park RIdge"", ""state"": ""IL"", ""zip"": ""60068""}'}",,,9012,,,
Walgreens - Store # 12150,Food Store,5158 N. Lincoln Avenue,773-907-8490,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.97576,-87.692347,Chicago,"{'latitude': '41.9757009380005', 'longitude': '-87.69234106699969', 'human_address': '{""address"": ""5158 Lincoln Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,6,21849,28,24,46
Walgreens - Store # 12304,Food Store,2744 N. California Avenue,773-342-2818,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.931609,-87.697609,Chicago,"{'latitude': '41.931859947000476', 'longitude': '-87.69763359499967', 'human_address': '{""address"": ""2744 California Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}'}",1,23,22535,548,40,15
Walgreens - Store # 12426,Food Store,315 W. Chicago Avenue,312-332-3540,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.896565,-87.63635,Chicago,"{'latitude': '41.89654692400046', 'longitude': '-87.63637306799967', 'human_address': '{""address"": ""315 Chicago Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60654""}'}",55,37,4446,652,36,22
Walgreens - Store # 1249,Food Store,4800 W. Cermak Road,708-863-7734,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.851351,-87.739488,Cicero,"{'latitude': '41.85132012100047', 'longitude': '-87.74464085899967', 'human_address': '{""address"": ""4800 Cermak Road"", ""city"": ""Cicero"", ""state"": ""IL"", ""zip"": ""60804""}'}",,,4458,,,
Walgreens - Store # 1298,Food Store,1372 N. Milwaukee Avenue,773-772-0941,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.906741,-87.671776,Chicago,"{'latitude': '41.9067678670005', 'longitude': '-87.67185862699966', 'human_address': '{""address"": ""1372 Milwaukee Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60622""}'}",4,25,21560,481,41,24
Walgreens - Store # 1308,Food Store,7410 N. Clark Street,773-743-6784,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",42.016344,-87.675253,Chicago,"{'latitude': '42.01629992000045', 'longitude': '-87.67526704599965', 'human_address': '{""address"": ""7410 Clark Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60626""}'}",9,10,21853,489,5,3
Walgreens - Store # 1310,Food Store,3110 W. Armitage,773-235-6758,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.917409,-87.705767,Chicago,"{'latitude': '41.92057329200048', 'longitude': '-87.69937931399966', 'human_address': '{""address"": ""3110 Armitage"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}'}",1,23,22535,322,41,15
Walgreens - Store # 1332,Food Store,300 N. Michigan Avenue,312-558-9079,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.886878,-87.624538,Chicago,"{'latitude': '41.887060464000456', 'longitude': '-87.62454077199965', 'human_address': '{""address"": ""300 Michigan Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60601""}'}",42,38,14309,580,36,22
Walgreens - Store # 13454,Food Store,6140 N. Western Avenue,773-764-0060,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.993494,-87.689745,Chicago,"{'latitude': '41.99356016200045', 'longitude': '-87.68975073599967', 'human_address': '{""address"": ""6140 Western Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60659""}'}",50,20,4450,31,24,42
Walgreens - Store # 1375,Food Store,1200 N. Dearborn Street,312-943-0973,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.904017,-87.629989,Chicago,"{'latitude': '41.90415111600049', 'longitude': '-87.63000028599964', 'human_address': '{""address"": ""1200 Dearborn Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60610""}'}",54,37,14926,17,11,22
Walgreens - Store # 13798,Food Store,5440 North Clark,773-596-5022,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.980912,-87.668513,Chicago,"{'latitude': '41.971470687000476', 'longitude': '-87.66114760999966', 'human_address': '{""address"": ""5440 Clark"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}'}",15,31,22616,633,18,37
Walgreens - Store # 1417,Food Store,1931 W. Cermak Road,773-847-5781,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.852193,-87.674654,Chicago,"{'latitude': '41.852200465000465', 'longitude': '-87.67418109599964', 'human_address': '{""address"": ""1931 Cermak Road"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60608""}'}",43,33,14920,366,26,8
Walgreens - Store # 1446,Food Store,4101 Dempster,847-674-5876,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",42.04079,-87.730217,Skokie,"{'latitude': '42.04076626700049', 'longitude': '-87.73029829599966', 'human_address': '{""address"": ""4101 Dempster"", ""city"": ""Skokie"", ""state"": ""IL"", ""zip"": ""60076""}'}",,,9458,,,
Walgreens - Store # 147,Food Store,3611 E. 106th Street,773-978-1988,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.702736,-87.536014,Chicago,"{'latitude': '41.7027310040005', 'longitude': '-87.53599017599964', 'human_address': '{""address"": ""3611 106th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}'}",25,49,21202,602,47,47
Walgreens - Store # 1495,Food Store,4225 W. Armitage,773-235-0043,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.917088,-87.732608,Chicago,"{'latitude': '41.92050377200047', 'longitude': '-87.75488675899965', 'human_address': '{""address"": ""4225 Armitage"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}'}",2,19,22615,306,44,7
Walgreens - Store # 1496,Food Store,6310 N. Nagle,773-774-2225,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.995923,-87.787491,Chicago,"{'latitude': '41.994542665000495', 'longitude': '-87.76090893699967', 'human_address': '{""address"": ""6310 Nagle"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60646""}'}",18,12,22532,782,38,20
Walgreens Store 15004,Food Store,953 W Irving Park,773-935-6414,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.954494,-87.654198,Chicago,"{'latitude': '41.95275240300049', 'longitude': '-87.65692860999968', 'human_address': '{""address"": ""953 Irving Park"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60613""}'}",53,57,21186,725,25,38
Walgreens Store 1503,Food Store,1926 W 35th,773-254-5523,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.830405,-87.673922,Chicago,"{'latitude': '41.81387299200048', 'longitude': '-87.65534702799965', 'human_address': '{""address"": ""1926 35th"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60609""}'}",37,59,14924,123,48,26
Walgreens Store 1504,Food Store,10639 S Cicero,708-424-3594,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.698932,-87.739954,Oak Lawn,"{'latitude': '41.7117306020005', 'longitude': '-87.74926866699968', 'human_address': '{""address"": ""10639 Cicero"", ""city"": ""Oak Lawn"", ""state"": ""IL"", ""zip"": ""60453""}'}",,,10408,,,
Walgreens - Store # 15044,Food Store,680 N. Lake Shore Drive,312-943-2224,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.894896,-87.615567,Chicago,"{'latitude': '41.89467637100046', 'longitude': '-87.61565073499969', 'human_address': '{""address"": ""680 Lake Shore Drive"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60611""}'}",6,37,21182,158,36,22
Walgreens Store 15065,Food Store,"1601 N Milwaukee Ave
",773-342-9161,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.910704,-87.677792,Chicago,,,,,,,
Walgreens - Store # 15196,Food Store,151 N State St,312-863-4249,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.884571,-87.627826,Chicago,"{'latitude': '41.6299733030005', 'longitude': '-87.55420956999967', 'human_address': '{""address"": ""151 State St"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60602""}'}",,,26890,,,
Walgreens - Store # 15197,Food Store,6121 N. Broadway,773-764-8961,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.993043,-87.660361,Chicago,"{'latitude': '41.990840721000495', 'longitude': '-87.66241635199964', 'human_address': '{""address"": ""6121 Broadway"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60660""}'}",14,76,4451,539,16,40
Walgreens - Store # 1593,Food Store,5230 N. Milwaukee Avenue,773-736-8920,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.975367,-87.767471,Chicago,"{'latitude': '41.975582784000494', 'longitude': '-87.76769246899966', 'human_address': '{""address"": ""5230 Milwaukee Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60630""}'}",48,11,21869,780,50,20
Walgreens Store 162,Food Store,1554 E 55th,773-667-1177,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.795188,-87.587824,Chicago,"{'latitude': '41.80229355300048', 'longitude': '-87.59993951799964', 'human_address': '{""address"": ""1554 55th"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60615""}'}",10,8,21192,147,33,1
Walgreens Store 163,Food Store,4000 W 59th,773-581-2345,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.785935,-87.723023,Chicago,"{'latitude': '41.80229355300048', 'longitude': '-87.59993951799964', 'human_address': '{""address"": ""4000 59th"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60615""}'}",10,8,21192,147,33,1
Walgreens - Store # 1768,Food Store,7652 W. Touhy Avenue,773-631-5903,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",42.011413,-87.818419,Chicago,"{'latitude': '42.01145212400047', 'longitude': '-87.81785721699964', 'human_address': '{""address"": ""7652 Touhy Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60631""}'}",17,77,22243,653,29,34
Walgreens - Store # 178,Food Store,740 W. Diversey Parkway,773-929-1097,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.932738,-87.648166,Chicago,"{'latitude': '41.93273002300049', 'longitude': '-87.64787103299966', 'human_address': '{""address"": ""740 Diversey Parkway"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}'}",16,68,21190,794,34,51
Walgreens - Store # 194,Food Store,4801 N. Lincoln Avenue,773-561-2526,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.968559,-87.688536,Chicago,"{'latitude': '41.96870091700049', 'longitude': '-87.68885495499967', 'human_address': '{""address"": ""4801 Lincoln Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,6,21849,54,18,13
Walgreens Store 2025,Food Store,3000 S Halsted,312-225-0537,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.839773,-87.646321,Chicago,"{'latitude': '41.852243736000446', 'longitude': '-87.66731751799966', 'human_address': '{""address"": ""3000 Halsted"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60608""}'}",43,33,14920,126,26,8
Walgreens - Store # 2054,Food Store,626 River Oaks Drive,708-891-0039,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.599746,-87.540334,Calumet City,"{'latitude': '41.599768809000466', 'longitude': '-87.54030573099965', 'human_address': '{""address"": ""626 River Oaks Drive"", ""city"": ""Calumet City"", ""state"": ""IL"", ""zip"": ""60409""}'}",,,26890,,,
Walgreens - Store # 2073,Food Store,5401 S. Wentworth,773-268-5664,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.796232,-87.630552,Chicago,"{'latitude': '41.81387299200048', 'longitude': '-87.65534702799965', 'human_address': '{""address"": ""5401 Wentworth"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60609""}'}",37,59,14924,123,48,26
Walgreens - Store # 211,Food Store,757 N. Michigan Avenue,312-664-8686,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.896411,-87.62428,Chicago,"{'latitude': '41.89612329100049', 'longitude': '-87.62423090399966', 'human_address': '{""address"": ""757 Michigan Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60611""}'}",6,37,21182,158,11,22
